loan_amnt,term,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,open_acc,missing_amnt
9600, 36 months,8 years,MORTGAGE,80000.0,Verified,Fully Paid,credit_card,OH,16.18,0,14,0
12000, 36 months,1 year,MORTGAGE,1200000.0,Not Verified,Fully Paid,debt_consolidation,NJ,9.17,0,12,0
16700, 36 months,4 years,MORTGAGE,39000.0,Verified,Fully Paid,credit_card,FL,21.66,0,10,0
4000, 36 months,5 years,RENT,78000.0,Not Verified,Fully Paid,other,NY,6.23,0,6,0
25000, 60 months,10+ years,MORTGAGE,220000.0,Verified,Fully Paid,debt_consolidation,VA,11.16,0,17,0
10000, 36 months,1 year,RENT,36000.0,Source Verified,Fully Paid,debt_consolidation,CO,11.6,0,5,0
7500, 36 months,8 years,RENT,45600.0,Not Verified,Fully Paid,debt_consolidation,WA,24.68,1,8,0
2400, 60 months,5 years,MORTGAGE,65004.0,Verified,Fully Paid,other,CT,16.23,0,13,0
13000, 60 months,10+ years,MORTGAGE,90000.0,Source Verified,Charged Off,home_improvement,NH,16.77,0,14,0
20000, 60 months,4 years,MORTGAGE,61000.0,Source Verified,Fully Paid,home_improvement,MN,13.28,0,4,0
3600, 60 months,6 years,RENT,28000.0,Not Verified,Fully Paid,car,MA,24.81,0,6,0
1000, 36 months,< 1 year,RENT,35100.0,Not Verified,Fully Paid,moving,MD,15.86,0,10,0
12000, 36 months,10+ years,MORTGAGE,83768.0,Source Verified,Fully Paid,debt_consolidation,FL,16.35,0,10,0
8000, 36 months,5 years,RENT,28800.0,Not Verified,Fully Paid,debt_consolidation,OH,24.5,0,9,0
13000, 60 months,5 years,MORTGAGE,67000.0,Verified,Fully Paid,debt_consolidation,OH,20.47,0,13,0
6000, 36 months,< 1 year,RENT,40000.0,Not Verified,Fully Paid,car,VA,20.22,0,7,0
4000, 60 months,10+ years,RENT,49000.0,Verified,Fully Paid,debt_consolidation,TX,8.25,0,4,0
4500, 36 months,5 years,MORTGAGE,47748.0,Not Verified,Fully Paid,debt_consolidation,AZ,12.14,0,11,0
24000, 60 months,10+ years,MORTGAGE,65700.0,Verified,Fully Paid,credit_card,CA,13.33,0,10,0
25000, 60 months,5 years,RENT,153000.0,Verified,Fully Paid,debt_consolidation,MA,12.33,0,15,0
7100, 36 months,1 year,RENT,41200.0,Not Verified,Fully Paid,credit_card,FL,19.57,0,7,0
15000, 36 months,8 years,MORTGAGE,98300.0,Verified,Fully Paid,credit_card,TX,7.36,0,17,0
6000, 60 months,1 year,OWN,34200.0,Source Verified,Charged Off,other,GA,12.42,0,4,0
10000, 36 months,10+ years,OWN,65000.0,Not Verified,Fully Paid,home_improvement,NY,5.91,0,6,0
4900, 60 months,3 years,MORTGAGE,25200.0,Verified,Charged Off,credit_card,NY,16.67,0,16,0
13000, 36 months,10+ years,MORTGAGE,130000.0,Verified,Fully Paid,home_improvement,CT,4.47,0,12,0
7500, 36 months,3 years,MORTGAGE,46000.0,Source Verified,Fully Paid,major_purchase,NY,11.22,0,9,0
10000, 36 months,5 years,MORTGAGE,62000.0,Not Verified,Fully Paid,debt_consolidation,PA,6.35,0,9,0
4000, 36 months,9 years,MORTGAGE,46000.0,Not Verified,Fully Paid,home_improvement,MN,22.51,0,12,0
10000, 36 months,4 years,RENT,60000.0,Source Verified,Charged Off,debt_consolidation,CA,16.24,0,10,0
10000, 36 months,10+ years,RENT,59000.0,Verified,Fully Paid,debt_consolidation,NY,11.82,1,12,0
3000, 36 months,5 years,MORTGAGE,52000.0,Not Verified,Fully Paid,debt_consolidation,AZ,11.19,1,12,0
13000, 60 months,2 years,MORTGAGE,59800.0,Verified,Charged Off,debt_consolidation,MN,17.2,0,15,0
10000, 36 months,2 years,MORTGAGE,65000.0,Verified,Fully Paid,debt_consolidation,WA,14.82,0,6,0
22000, 36 months,3 years,RENT,99996.0,Verified,Fully Paid,major_purchase,NY,5.0,0,18,0
25000, 36 months,4 years,MORTGAGE,75600.0,Verified,Fully Paid,debt_consolidation,NV,12.9,0,7,0
6000, 36 months,7 years,OWN,45000.0,Source Verified,Fully Paid,debt_consolidation,DC,17.15,0,11,0
10000, 36 months,< 1 year,MORTGAGE,56004.0,Verified,Fully Paid,debt_consolidation,MI,10.58,0,9,0
18000, 60 months,2 years,RENT,45000.0,Verified,Fully Paid,debt_consolidation,MI,21.23,0,5,0
6000, 36 months,10+ years,MORTGAGE,185000.0,Verified,Fully Paid,debt_consolidation,TX,19.56,0,18,0
8000, 60 months,5 years,RENT,76000.0,Verified,Charged Off,major_purchase,MD,22.55,0,12,0
4800, 36 months,5 years,RENT,23448.0,Verified,Fully Paid,car,MD,0.51,0,2,1
5000, 60 months,3 years,MORTGAGE,65000.0,Verified,Fully Paid,home_improvement,DE,20.68,0,7,0
14400, 60 months,2 years,MORTGAGE,58500.0,Source Verified,Fully Paid,debt_consolidation,CO,16.51,0,10,0
9000, 36 months,1 year,OWN,21840.0,Source Verified,Fully Paid,home_improvement,FL,9.45,0,9,0
10000, 36 months,3 years,RENT,42000.0,Verified,Fully Paid,major_purchase,NJ,20.91,0,7,0
25000, 60 months,7 years,MORTGAGE,139000.0,Verified,Fully Paid,home_improvement,NH,5.21,0,5,0
24000, 60 months,10+ years,MORTGAGE,162000.0,Verified,Fully Paid,home_improvement,TX,7.99,5,10,0
15250, 60 months,9 years,MORTGAGE,90000.0,Verified,Fully Paid,debt_consolidation,CA,17.04,0,10,0
10000, 36 months,2 years,MORTGAGE,36000.0,Not Verified,Fully Paid,credit_card,MN,21.43,0,13,0
5225, 36 months,4 years,MORTGAGE,28000.0,Verified,Charged Off,home_improvement,FL,5.27,0,4,0
3000, 36 months,< 1 year,MORTGAGE,34000.0,Source Verified,Fully Paid,major_purchase,NY,10.24,0,13,0
5800, 36 months,3 years,RENT,45000.0,Not Verified,Fully Paid,credit_card,CT,20.32,0,21,0
14500, 60 months,1 year,MORTGAGE,47000.0,Not Verified,Fully Paid,other,MA,6.59,0,16,0
8000, 36 months,8 years,MORTGAGE,41869.0,Verified,Fully Paid,debt_consolidation,OH,18.43,0,10,0
20000, 36 months,8 years,OWN,60000.0,Verified,Fully Paid,debt_consolidation,VA,9.12,0,10,1
6250, 36 months,< 1 year,OWN,20640.0,Source Verified,Fully Paid,other,HI,19.24,0,4,0
8400, 60 months,2 years,MORTGAGE,48000.0,Not Verified,Fully Paid,house,UT,5.75,0,7,0
19600, 36 months,10+ years,RENT,900000.0,Source Verified,Fully Paid,wedding,NY,1.04,3,6,0
11500, 60 months,4 years,MORTGAGE,71000.0,Verified,Charged Off,credit_card,AZ,24.66,0,10,0
20000, 36 months,1 year,RENT,110000.0,Not Verified,Fully Paid,major_purchase,NY,1.03,0,10,0
4750, 60 months,2 years,RENT,24288.0,Source Verified,Charged Off,debt_consolidation,MA,24.7,0,9,0
3600, 36 months,2 years,RENT,55000.0,Not Verified,Fully Paid,debt_consolidation,CA,18.7,0,6,0
2000, 36 months,5 years,MORTGAGE,55596.0,Verified,Fully Paid,other,CA,12.76,0,14,0
7750, 36 months,1 year,MORTGAGE,100000.0,Not Verified,Charged Off,debt_consolidation,NH,15.9,2,10,0
3000, 36 months,5 years,MORTGAGE,75000.0,Verified,Fully Paid,vacation,FL,10.99,0,12,0
2400, 60 months,3 years,MORTGAGE,27600.0,Source Verified,Fully Paid,car,WV,13.96,2,2,0
15000, 36 months,1 year,RENT,50000.0,Verified,Fully Paid,wedding,MA,24.0,0,15,0
3000, 36 months,4 years,RENT,39996.0,Not Verified,Fully Paid,other,NY,7.38,0,12,0
4000, 60 months,10+ years,OWN,38400.0,Not Verified,Fully Paid,major_purchase,NJ,17.53,0,6,0
20000, 36 months,5 years,MORTGAGE,76800.0,Verified,Fully Paid,credit_card,TX,18.33,0,17,0
16000, 60 months,3 years,MORTGAGE,233000.0,Not Verified,Fully Paid,small_business,CA,13.58,0,13,0
4000, 36 months,7 years,RENT,48000.0,Not Verified,Fully Paid,car,CA,18.55,0,5,0
10000, 36 months,1 year,RENT,25320.0,Source Verified,Charged Off,small_business,NY,14.74,0,5,0
16800, 60 months,5 years,RENT,180000.0,Source Verified,Fully Paid,debt_consolidation,CA,21.17,0,16,0
16000, 60 months,3 years,MORTGAGE,140004.0,Source Verified,Fully Paid,major_purchase,WY,15.01,0,11,0
8000, 60 months,2 years,RENT,63000.0,Not Verified,Charged Off,credit_card,CA,6.02,0,14,0
2075, 36 months,4 years,MORTGAGE,20400.0,Not Verified,Fully Paid,medical,IL,17.06,0,12,0
15000, 60 months,2 years,RENT,38004.0,Source Verified,Fully Paid,debt_consolidation,CA,14.15,0,7,0
8000, 60 months,3 years,MORTGAGE,97000.0,Verified,Charged Off,debt_consolidation,CA,3.13,0,9,0
5000, 60 months,9 years,RENT,38400.0,Verified,Fully Paid,debt_consolidation,NJ,17.19,0,11,0
4650, 36 months,3 years,MORTGAGE,35100.0,Not Verified,Fully Paid,car,CO,15.93,0,6,0
6000, 36 months,10+ years,RENT,20000.0,Verified,Fully Paid,medical,NY,23.58,0,13,0
7200, 36 months,10+ years,MORTGAGE,34000.0,Not Verified,Charged Off,debt_consolidation,FL,13.06,0,12,0
25000, 60 months,6 years,OWN,90000.0,Verified,Fully Paid,car,PA,6.04,0,9,0
20000, 36 months,2 years,RENT,60000.0,Verified,Charged Off,debt_consolidation,NJ,13.9,0,14,0
4800, 36 months,2 years,RENT,27180.0,Verified,Fully Paid,vacation,NY,9.54,0,4,1
8000, 36 months,3 years,MORTGAGE,84000.0,Not Verified,Fully Paid,debt_consolidation,TX,9.19,0,7,0
7000, 36 months,< 1 year,RENT,33600.0,Not Verified,Fully Paid,wedding,NJ,11.0,0,3,0
20000, 36 months,5 years,MORTGAGE,140000.0,Verified,Fully Paid,debt_consolidation,GA,16.75,0,20,0
6000, 60 months,5 years,MORTGAGE,38973.0,Not Verified,Fully Paid,debt_consolidation,AR,8.56,0,16,0
24250, 60 months,3 years,RENT,142500.0,Verified,Fully Paid,debt_consolidation,FL,16.41,0,14,0
12000, 60 months,2 years,RENT,55000.0,Verified,Fully Paid,major_purchase,FL,7.35,0,3,0
25000, 60 months,10+ years,MORTGAGE,68000.0,Source Verified,Charged Off,small_business,CA,0.6,0,2,0
24250, 36 months,8 years,OWN,59004.0,Verified,Fully Paid,debt_consolidation,SC,16.66,0,9,0
10000, 36 months,8 years,RENT,68496.0,Source Verified,Fully Paid,debt_consolidation,NY,17.97,0,10,0
6000, 36 months,8 years,MORTGAGE,50400.0,Verified,Fully Paid,credit_card,AR,16.33,0,7,1
5500, 36 months,2 years,MORTGAGE,97200.0,Not Verified,Fully Paid,car,WV,8.77,0,10,0
7000, 36 months,3 years,MORTGAGE,65000.0,Verified,Fully Paid,debt_consolidation,NV,9.91,0,3,0
4800, 60 months,< 1 year,RENT,45000.0,Verified,Fully Paid,debt_consolidation,IL,14.51,0,2,0
19800, 60 months,< 1 year,RENT,130000.0,Verified,Fully Paid,other,WI,5.22,0,9,0
5000, 36 months,< 1 year,MORTGAGE,95000.0,Source Verified,Fully Paid,medical,MO,4.76,0,4,0
8000, 36 months,8 years,MORTGAGE,50648.0,Source Verified,Fully Paid,medical,MO,11.59,0,7,0
1200, 36 months,4 years,RENT,16800.0,Verified,Fully Paid,home_improvement,CA,9.43,0,8,0
25000, 60 months,< 1 year,MORTGAGE,115776.0,Verified,Fully Paid,credit_card,MD,24.81,1,12,0
9600, 60 months,10+ years,MORTGAGE,65000.0,Verified,Fully Paid,medical,VT,18.74,0,18,0
1800, 36 months,6 years,MORTGAGE,28500.0,Verified,Fully Paid,credit_card,CO,1.01,0,5,0
19200, 36 months,3 years,RENT,60000.0,Source Verified,Fully Paid,credit_card,NY,19.06,0,11,0
1500, 36 months,10+ years,MORTGAGE,83000.0,Source Verified,Fully Paid,home_improvement,MA,17.9,0,7,0
2400, 60 months,< 1 year,RENT,12000.0,Not Verified,Fully Paid,car,MI,7.8,0,4,0
4000, 36 months,4 years,MORTGAGE,50000.0,Not Verified,Fully Paid,credit_card,MA,12.34,0,6,0
5100, 36 months,1 year,MORTGAGE,34000.0,Not Verified,Fully Paid,debt_consolidation,SC,16.45,0,8,0
10000, 36 months,4 years,RENT,67202.0,Source Verified,Fully Paid,moving,GA,9.64,0,19,0
6000, 60 months,10+ years,MORTGAGE,117000.0,Verified,Fully Paid,credit_card,CA,16.1,0,14,0
12000, 36 months,< 1 year,MORTGAGE,110000.0,Verified,Fully Paid,debt_consolidation,MA,5.99,0,10,0
25000, 60 months,6 years,MORTGAGE,102000.0,Verified,Fully Paid,credit_card,MO,19.6,0,18,0
17450, 60 months,10+ years,RENT,50004.0,Verified,Fully Paid,debt_consolidation,CA,18.26,0,9,0
8400, 36 months,3 years,RENT,42000.0,Source Verified,Fully Paid,other,CA,13.6,0,4,0
4000, 36 months,2 years,RENT,43000.0,Source Verified,Fully Paid,house,VA,11.47,2,9,0
5000, 36 months,< 1 year,RENT,48504.0,Not Verified,Fully Paid,debt_consolidation,NY,6.01,2,9,0
24000, 60 months,1 year,RENT,50000.0,Source Verified,Fully Paid,debt_consolidation,MD,13.3,0,12,0
10000, 36 months,< 1 year,RENT,136000.0,Source Verified,Fully Paid,moving,PA,6.38,0,14,0
3000, 36 months,3 years,RENT,64800.0,Not Verified,Fully Paid,vacation,NY,1.33,0,3,0
10000, 60 months,10+ years,MORTGAGE,89000.0,Source Verified,Charged Off,other,SC,6.98,0,8,0
1000, 36 months,< 1 year,RENT,75000.0,Not Verified,Fully Paid,vacation,DC,14.51,0,6,0
4800, 36 months,< 1 year,RENT,33600.0,Not Verified,Fully Paid,debt_consolidation,FL,19.93,0,5,0
10000, 60 months,8 years,MORTGAGE,52000.0,Source Verified,Fully Paid,debt_consolidation,NJ,22.06,1,10,0
3000, 36 months,3 years,RENT,53000.0,Source Verified,Fully Paid,debt_consolidation,NY,4.1,0,3,0
14000, 36 months,4 years,RENT,46000.0,Source Verified,Fully Paid,debt_consolidation,FL,12.78,2,9,0
4800, 60 months,< 1 year,RENT,39996.0,Not Verified,Fully Paid,major_purchase,NJ,12.3,0,9,0
3000, 36 months,10+ years,RENT,110000.0,Verified,Fully Paid,car,NY,10.76,0,12,0
1000, 36 months,6 years,MORTGAGE,36000.0,Verified,Fully Paid,major_purchase,MO,6.67,0,6,0
1750, 36 months,6 years,RENT,10000.0,Verified,Fully Paid,debt_consolidation,UT,14.76,1,3,1
8000, 36 months,1 year,RENT,19200.0,Source Verified,Fully Paid,debt_consolidation,PA,14.5,0,9,0
3200, 36 months,2 years,OWN,9600.0,Source Verified,Fully Paid,other,VA,20.13,0,3,0
12000, 36 months,2 years,OWN,42240.0,Not Verified,Fully Paid,debt_consolidation,AL,11.45,0,18,0
5100, 36 months,5 years,RENT,47133.0,Not Verified,Fully Paid,medical,NY,0.97,1,7,0
4000, 60 months,10+ years,MORTGAGE,35000.0,Not Verified,Fully Paid,vacation,MD,13.23,1,6,0
15000, 36 months,10+ years,MORTGAGE,135000.0,Source Verified,Fully Paid,debt_consolidation,FL,13.37,0,17,0
20000, 36 months,5 years,OWN,41717.0,Verified,Fully Paid,other,SC,6.1,0,4,0
8000, 36 months,< 1 year,RENT,126000.0,Not Verified,Fully Paid,other,CO,19.88,0,14,0
18500, 60 months,3 years,RENT,136374.0,Not Verified,Fully Paid,debt_consolidation,MA,8.25,0,3,0
8000, 36 months,6 years,MORTGAGE,39432.0,Source Verified,Fully Paid,home_improvement,AR,0.0,0,2,0
10000, 36 months,10+ years,MORTGAGE,45000.0,Source Verified,Fully Paid,debt_consolidation,PA,24.83,0,18,0
15000, 60 months,8 years,MORTGAGE,168000.0,Source Verified,Fully Paid,debt_consolidation,CA,9.21,2,6,0
6225, 36 months,< 1 year,RENT,52000.0,Not Verified,Fully Paid,debt_consolidation,GA,18.78,0,6,0
15000, 36 months,< 1 year,RENT,40000.0,Verified,Fully Paid,medical,NY,0.45,0,6,0
9500, 60 months,10+ years,RENT,72000.0,Verified,Charged Off,credit_card,CA,24.88,0,6,0
9600, 60 months,10+ years,MORTGAGE,50000.0,Not Verified,Fully Paid,home_improvement,PA,0.86,0,7,0
9175, 60 months,10+ years,OWN,76440.0,Not Verified,Fully Paid,car,CA,21.7,0,14,0
10000, 36 months,< 1 year,RENT,48000.0,Source Verified,Charged Off,house,CA,20.1,0,8,0
21000, 36 months,3 years,RENT,70500.0,Verified,Fully Paid,debt_consolidation,OR,10.93,0,10,0
1200, 36 months,< 1 year,OWN,32000.0,Source Verified,Fully Paid,medical,NJ,12.08,0,9,0
15000, 36 months,5 years,RENT,106000.0,Verified,Fully Paid,car,DC,13.3,0,15,0
10000, 60 months,10+ years,MORTGAGE,53000.0,Verified,Fully Paid,credit_card,NJ,23.64,0,25,0
1500, 36 months,7 years,MORTGAGE,12000.0,Verified,Fully Paid,moving,OR,10.5,0,3,0
3500, 36 months,7 years,MORTGAGE,38500.0,Not Verified,Fully Paid,debt_consolidation,AL,16.8,0,6,0
12000, 36 months,5 years,RENT,38004.0,Verified,Fully Paid,other,FL,21.09,0,7,0
3500, 60 months,9 years,MORTGAGE,52000.0,Not Verified,Fully Paid,home_improvement,PA,18.92,0,8,0
16000, 60 months,4 years,MORTGAGE,80000.0,Verified,Fully Paid,home_improvement,OR,14.64,0,6,0
9250, 60 months,10+ years,MORTGAGE,36400.0,Not Verified,Charged Off,debt_consolidation,AZ,22.02,0,17,0
4000, 36 months,1 year,RENT,40200.0,Verified,Fully Paid,moving,KY,23.52,0,6,0
3250, 36 months,3 years,MORTGAGE,48000.0,Source Verified,Fully Paid,moving,NY,3.98,0,15,0
12250, 60 months,2 years,MORTGAGE,30720.0,Not Verified,Fully Paid,small_business,FL,5.31,0,3,0
4000, 36 months,4 years,MORTGAGE,36000.0,Verified,Fully Paid,small_business,AZ,12.13,0,4,0
10000, 60 months,4 years,RENT,75324.0,Source Verified,Charged Off,wedding,NY,1.35,0,8,0
4800, 60 months,10+ years,OWN,40000.0,Not Verified,Charged Off,credit_card,WV,16.68,0,20,0
9600, 60 months,10+ years,RENT,100400.0,Not Verified,Charged Off,other,LA,20.13,2,19,0
5000, 36 months,3 years,RENT,35000.0,Verified,Fully Paid,debt_consolidation,CA,19.3,0,13,0
7200, 60 months,1 year,RENT,31200.0,Verified,Fully Paid,debt_consolidation,CA,14.19,1,8,0
20000, 60 months,3 years,MORTGAGE,42000.0,Verified,Charged Off,debt_consolidation,GA,9.89,1,8,0
14000, 60 months,4 years,RENT,45000.0,Verified,Fully Paid,debt_consolidation,NY,11.12,0,13,0
4000, 36 months,10+ years,OWN,140000.0,Verified,Fully Paid,small_business,MO,11.15,0,8,0
2200, 36 months,< 1 year,MORTGAGE,53000.0,Verified,Fully Paid,other,PA,17.18,0,19,0
5000, 36 months,1 year,MORTGAGE,96000.0,Verified,Fully Paid,debt_consolidation,CO,19.94,0,13,0
5000, 36 months,< 1 year,RENT,75000.0,Source Verified,Fully Paid,wedding,CA,9.44,0,8,0
16000, 36 months,10+ years,MORTGAGE,86000.0,Source Verified,Fully Paid,debt_consolidation,IL,9.74,0,14,0
8500, 60 months,2 years,RENT,57000.0,Not Verified,Fully Paid,car,TX,14.42,0,19,0
3000, 36 months,1 year,RENT,49800.0,Verified,Fully Paid,moving,VA,18.84,0,12,0
4000, 36 months,10+ years,MORTGAGE,52800.0,Not Verified,Fully Paid,home_improvement,TX,19.95,0,8,0
8000, 36 months,6 years,MORTGAGE,53000.0,Not Verified,Fully Paid,credit_card,CT,5.37,0,4,0
22000, 60 months,< 1 year,RENT,200000.0,Source Verified,Charged Off,small_business,AR,18.04,0,12,0
10000, 36 months,1 year,RENT,32376.0,Not Verified,Fully Paid,debt_consolidation,NY,13.68,0,17,0
12000, 36 months,6 years,RENT,99996.0,Verified,Fully Paid,debt_consolidation,NY,21.61,0,17,0
10000, 36 months,2 years,OWN,60000.0,Not Verified,Fully Paid,small_business,SC,16.48,0,13,0
3500, 36 months,3 years,MORTGAGE,109500.0,Verified,Fully Paid,car,VA,12.65,0,12,0
5000, 36 months,< 1 year,OWN,30000.0,Source Verified,Fully Paid,wedding,LA,21.84,0,6,0
12000, 36 months,5 years,MORTGAGE,99996.0,Verified,Fully Paid,debt_consolidation,MD,14.98,0,9,0
3000, 36 months,7 years,RENT,70000.0,Verified,Fully Paid,home_improvement,DE,5.45,1,3,0
15000, 60 months,2 years,RENT,63000.0,Verified,Fully Paid,debt_consolidation,CA,16.69,1,7,0
4000, 36 months,< 1 year,RENT,9600.0,Verified,Fully Paid,debt_consolidation,NY,13.88,0,19,0
15000, 60 months,9 years,OWN,90000.0,Verified,Fully Paid,home_improvement,CA,20.73,0,15,0
16000, 60 months,8 years,MORTGAGE,74000.0,Verified,Fully Paid,debt_consolidation,NY,24.52,0,10,0
12000, 60 months,10+ years,MORTGAGE,50000.0,Verified,Fully Paid,other,MI,19.78,3,16,0
4750, 60 months,6 years,MORTGAGE,18000.0,Not Verified,Fully Paid,debt_consolidation,WI,17.2,0,4,0
17500, 36 months,10+ years,RENT,44900.0,Verified,Fully Paid,credit_card,IL,16.06,0,6,0
12000, 36 months,3 years,MORTGAGE,57000.0,Not Verified,Charged Off,small_business,MI,15.87,0,14,0
5000, 36 months,2 years,OWN,25000.0,Source Verified,Charged Off,credit_card,NY,20.02,0,6,0
6000, 36 months,7 years,RENT,21812.0,Verified,Fully Paid,debt_consolidation,WV,17.27,0,6,0
4500, 36 months,2 years,RENT,38004.0,Not Verified,Fully Paid,other,GA,22.26,0,6,0
15000, 60 months,10+ years,MORTGAGE,80000.0,Source Verified,Fully Paid,home_improvement,AK,11.47,0,8,0
5500, 36 months,3 years,RENT,64000.0,Source Verified,Fully Paid,debt_consolidation,CA,22.69,0,7,0
6000, 36 months,6 years,MORTGAGE,52800.0,Not Verified,Fully Paid,debt_consolidation,MO,21.23,0,13,0
3600, 60 months,< 1 year,MORTGAGE,52000.0,Source Verified,Fully Paid,home_improvement,IL,2.15,0,5,0
5600, 60 months,4 years,MORTGAGE,48000.0,Verified,Fully Paid,major_purchase,PA,7.54,1,3,0
25000, 60 months,10+ years,RENT,56000.0,Verified,Charged Off,debt_consolidation,TX,20.94,0,8,0
25000, 36 months,10+ years,MORTGAGE,400000.0,Verified,Fully Paid,home_improvement,CT,3.46,1,7,0
14000, 60 months,10+ years,OWN,66000.0,Verified,Charged Off,debt_consolidation,MA,14.0,0,9,0
17000, 36 months,8 years,MORTGAGE,125000.0,Source Verified,Fully Paid,car,NJ,7.52,0,9,0
4750, 36 months,2 years,MORTGAGE,19200.0,Verified,Fully Paid,debt_consolidation,LA,3.63,0,4,0
11500, 60 months,2 years,MORTGAGE,130000.0,Source Verified,Fully Paid,home_improvement,IL,14.18,0,14,0
25000, 60 months,10+ years,MORTGAGE,86000.0,Verified,Fully Paid,home_improvement,CA,17.72,0,14,0
6000, 60 months,9 years,MORTGAGE,60000.0,Not Verified,Fully Paid,car,OR,5.86,0,4,0
10000, 36 months,4 years,RENT,51996.0,Not Verified,Fully Paid,other,MI,15.28,0,10,0
25000, 60 months,10+ years,MORTGAGE,140004.0,Verified,Fully Paid,debt_consolidation,IL,10.89,0,16,0
5000, 36 months,< 1 year,RENT,28800.0,Not Verified,Fully Paid,debt_consolidation,CA,22.25,0,6,0
14000, 36 months,5 years,MORTGAGE,100000.0,Not Verified,Fully Paid,debt_consolidation,IL,3.05,0,7,0
3200, 36 months,5 years,RENT,15600.0,Verified,Charged Off,debt_consolidation,MD,11.85,0,2,1
15000, 36 months,10+ years,MORTGAGE,64000.0,Source Verified,Fully Paid,debt_consolidation,PA,22.69,0,7,0
19750, 36 months,10+ years,MORTGAGE,90000.0,Verified,Fully Paid,debt_consolidation,CT,21.16,0,12,0
20000, 36 months,4 years,RENT,65004.0,Verified,Fully Paid,debt_consolidation,CA,21.52,0,8,0
9000, 60 months,10+ years,MORTGAGE,60000.0,Verified,Charged Off,credit_card,WI,16.28,0,10,0
9000, 60 months,2 years,MORTGAGE,36000.0,Not Verified,Fully Paid,home_improvement,AL,16.0,0,13,0
6000, 60 months,3 years,RENT,27996.0,Source Verified,Charged Off,debt_consolidation,FL,4.16,0,4,0
6075, 36 months,5 years,OWN,37000.0,Not Verified,Fully Paid,credit_card,CO,20.72,0,14,0
2500, 36 months,10+ years,RENT,47544.0,Verified,Fully Paid,other,AL,4.29,0,5,0
14000, 36 months,4 years,RENT,60000.0,Source Verified,Fully Paid,debt_consolidation,NY,13.18,0,11,0
12000, 36 months,1 year,RENT,50000.0,Verified,Fully Paid,car,CA,7.25,0,13,0
2000, 36 months,1 year,MORTGAGE,38795.4,Not Verified,Fully Paid,debt_consolidation,CA,7.24,1,11,1
4800, 36 months,10+ years,MORTGAGE,52000.0,Source Verified,Charged Off,home_improvement,AL,9.05,1,9,0
1200, 36 months,5 years,MORTGAGE,25440.0,Not Verified,Fully Paid,medical,GA,12.69,0,4,0
